sale_id,sale_date,customer_id,product_id,quantity,unit_price,total_amount,store_id,payment_type,discount
1454,05/01/2023,1116.0,181,1,0,0,S01,cash ,N/A
1455,2025.05.12,1495.0,79,0,3483,303,S03,CASH,0
1456,Mar 03 2017,820.0,183,-1,0,0, ,NetBanking,10
1457,Feb 18 2015,964.0,X300,0,N/A,error,S01,Credit Card,0
1458,2019.11.17,1381.0,X300,0,"₹2,007",0, ,upi,N/A
1459,2015.05.29,859.0,,0,4309,373,S03,upi,10
1460,12/01/2022,1088.0,470,1,0,0, ,card,N/A
1461,30/04/2022,586.0,172,one,"₹1,858",error,,upi,5%
1462,May 05 2023,129.0,X300,-1,"₹2,122",-2122,S02,Credit Card,-50
1463,21/09/2017,1197.0,X300,1,0,0,S02,upi,5%
1464,2017.06.12,1545.0,X300,0,N/A,error,,cash ,N/A
1465,04/03/2020,266.0,,1,₹858,858,S02,upi,0
1466,2017.10.06,560.0,,-1,0,0,S03,NetBanking,-50
1467,16/03/2017,913.0,X300,one,"₹4,629",error,S02,NetBanking,10
1468,28/02/2021,1255.0,,3,N/A,error,S03,cash ,-50
1469,2015.10.01,701.0,X300,1,2419,2419,S03,Credit Card,5%
1470,Apr 15 2018,79.0,,2,"₹3,889",7703, ,card,5%
1471,2021-01-24,1237.0,,2,N/A,error,S03,NetBanking,5%
1472,29/08/2023,1046.0,X300,0,"₹1,857",0, ,card,0
1473,2018-01-12,1201.0,,2,0,0, ,cash ,-50
1474,09/01/2020,205.0,,0,0,0,S01,NetBanking,10
1475,2018.07.24,996.0,X300,0,0,386,S01,cash ,0
1476,Sep 07 2020,1263.0,,2,"₹1,151",2027, ,Credit Card,0
1477,24/07/2020,1574.0,259,0,218,0, ,cash ,5%
1478,May 04 2017,1161.0,,one,N/A,error,S01,NetBanking,0
1479,2024.06.09,1168.0,,3,1735,5205,S02,card,-50
1480,20/10/2015,1208.0,X300,1,"₹3,959",3959,S02,Credit Card,N/A
1481,2023-02-27,903.0,,3,"₹2,140",6420,S02,Credit Card,0
1482,12/11/2022,1497.0,X300,3,0,0,S02,cash ,N/A
1483,24/02/2021,695.0,539,1,0,0, ,cash ,0
1484,2018-08-06,385.0,X300,1,N/A,error,,CASH,5%
1485,2024.11.16,970.0,405,3,1557,4671,S03,upi,5%
1486,2021.02.25,452.0,X300,1,0,0,S02,CASH,N/A
1487,Jun 03 2018,719.0,350,one,790,error, ,upi,10
1488,2023.11.13,1335.0,167,1,1570,1570,S02,card,5%
1489,2024-04-01,536.0,,2,"₹2,467",4719,S03,cash ,5%
1490,23/03/2015,289.0,55,1,0,0,,upi,-50
1491,21/05/2021,328.0,,one,"₹2,746",error,S03,upi,N/A
1492,22/05/2025,56.0,X300,3,1899,5315,S03,cash ,10
1493,Apr 10 2025,1068.0,434,one,3040,error,S01,cash ,-50
1494,22/05/2017,1168.0,,2,0,0,S01,Credit Card,5%
1495,Mar 24 2020,714.0,X300,2,3393,6646,S03,card,10
1496,Feb 22 2017,878.0,,one,723,error,S01,NetBanking,-50
1497,2015-04-17,431.0,,one,3518,error,S01,NetBanking,-50
1498,2018.09.22,592.0,,0,0,0,,cash ,-50
1499,2017-04-19,629.0,,3,0,438,S01,cash ,5%
1500,2016-10-04,1128.0,512,-1,0,228,,upi,10
1501,2017.08.02,408.0,X300,2,N/A,error,,CASH,5%
1502,11/06/2018,1442.0,,2,2098,4196,,cash ,5%
1503,11/06/2024,743.0,X300,3,N/A,error,S03,NetBanking,5%
1504,2024.05.21,515.0,255,1,1646,1646,,Credit Card,-50
1505,14/08/2016,1390.0,,2,"₹1,621",3242,S01,NetBanking,10
1506,Jul 28 2022,63.0,,2,0,0,S03,CASH,0
1507,Apr 10 2015,1559.0,X300,0,N/A,error, ,upi,10
1508,Apr 21 2017,1498.0,303,2,0,155,S01,Credit Card,-50
1509,2015.03.21,1443.0,X300,3,"₹1,414",4242,,card,N/A
1510,Aug 06 2015,1235.0,,one,"₹1,633",error,S01,cash ,0
1511,Jun 20 2016,1582.0,,-1,0,0,S02,Credit Card,0
1512,03/05/2019,1150.0,X300,1,2159,1864,S01,card,N/A
1513,10/03/2021,1389.0,,-1,0,0,S02,NetBanking,N/A
1514,2019.11.04,923.0,X300,one,2214,error,,cash ,-50
1515,2025-03-31,1111.0,X300,0,"₹4,932",-470,S03,card,5%
1516,2025-01-17,1424.0,509,0,0,0, ,upi,N/A
1517,10/04/2017,991.0,X300,3,"₹3,984",11952,S02,CASH,0
1518,2025-05-18,1440.0,474,one,0,error, ,Credit Card,-50
1519,2023.09.05,355.0,,2,N/A,error, ,CASH,5%
1520,Jan 10 2021,578.0,191,2,"₹3,294",6588,S03,CASH,5%
1521,20/06/2023,839.0,X300,-1,"₹4,933",-4933,S03,upi,-50
1522,2018.06.16,1343.0,,2,152,304, ,card,0
1523,May 15 2019,650.0,X300,-1,0,0,,card,N/A
1524,Mar 04 2016,1051.0,X300,2,0,0,S03,upi,0
1525,Dec 09 2024,1395.0,301,2,0,-294,S01,CASH,0
1526,Jun 24 2023,715.0,535,0,0,0,S02,upi,10
1527,20/11/2016,813.0,X300,3,0,0,S02,Credit Card,-50
1528,Dec 23 2021,1018.0,X300,0,1080,0,S03,card,5%
1529,16/09/2021,715.0,,-1,0,0,,NetBanking,0
1530,11/10/2025,1263.0,X300,1,0,0,,card,10
1531,May 25 2020,1247.0,225,0,1277,0,,CASH,-50
1532,09/09/2025,1384.0,395,3,0,0,S01,upi,0
1533,2020.11.15,167.0,307,2,₹378,756,S02,card,0
1534,Oct 23 2024,1116.0,327,1,0,0,S02,Credit Card,5%
1535,Mar 05 2018,1574.0,,0,3505,0,S03,card,0
1536,2016.11.18,43.0,X300,-1,1010,-1010, ,Credit Card,-50
1537,18/12/2018,499.0,530,0,0,0, ,CASH,10
1538,13/04/2015,177.0,X300,1,N/A,error, ,Credit Card,10
1539,2017-12-16,554.0,317,one,"₹2,119",error,S02,Credit Card,5%
1540,20/11/2021,679.0,X300,0,4759,271,S01,CASH,0
1541,Jun 19 2025,1022.0,58,-1,N/A,error,S03,Credit Card,5%
1542,11/02/2016,1524.0,532,one,4586,error,,Credit Card,0
1543,2015-10-30,187.0,,2,2346,4692,S02,card,0
1544,2021-03-29,93.0,X300,3,"₹2,910",8730,S01,cash ,-50
1545,Oct 02 2025,288.0,320,0,N/A,error,,upi,5%
1546,12/11/2016,345.0,,0,2406,0,S02,cash ,5%
1547,18/10/2021,389.0,X300,0,N/A,error,S02,NetBanking,5%
1548,2017-08-19,1114.0,X300,1,0,0,,Credit Card,-50
1549,Dec 10 2024,1438.0,X300,-1,0,0,,NetBanking,-50
1550,Apr 15 2023,894.0,358,3,3237,9711,S01,Credit Card,10
1551,Mar 03 2024,1534.0,,one,0,error,S01,card,0
1552,Jul 22 2016,624.0,,3,N/A,error,S01,CASH,10
1553,Aug 16 2018,1581.0,536,1,"₹4,478",4478,,CASH,5%
1554,04/04/2025,905.0,406,2,0,0, ,NetBanking,N/A
1555,2025-06-06,1373.0,,1,N/A,error,,CASH,N/A
1556,2019-11-26,771.0,,1,871,871,S02,CASH,10
1557,Sep 10 2017,1426.0,,one,0,error,S03,NetBanking,0
1558,03/04/2015,951.0,174,1,"₹4,004",3595,S01,Credit Card,10
1559,21/02/2021,1353.0,462,1,4101,4101,S02,upi,0
1560,26/07/2021,512.0,X300,-1,0,0, ,CASH,5%
1561,10/03/2024,1211.0,X300,2,0,0,S03,CASH,N/A
1562,2015-04-21,380.0,,0,1768,40, ,card,N/A
1563,04/07/2022,1414.0,X300,1,N/A,error,S01,CASH,10
1564,2022.01.31,1368.0,X300,-1,1882,-1882,S01,NetBanking,5%
1565,05/12/2019,713.0,X300,2,N/A,error, ,NetBanking,0
1566,2023-05-02,1187.0,17,2,"₹1,189",2378,S01,CASH,5%
1567,09/09/2018,454.0,,0,"₹2,488",0,S02,CASH,10
1568,2015-02-23,358.0,541,one,3570,error,,upi,-50
1569,2024-09-28,506.0,54,-1,N/A,error, ,Credit Card,-50
1570,2023-04-09,782.0,X300,-1,N/A,error,S03,Credit Card,0
1571,Aug 18 2019,369.0,X300,2,N/A,error,S01,Credit Card,-50
1572,02/05/2025,1123.0,X300,-1,"₹4,164",-4164,,cash ,N/A
1573,11/05/2018,210.0,,one,"₹3,742",error,,cash ,10
1574,Mar 27 2017,1181.0,381,1,"₹4,237",4237,S03,CASH,0
1575,08/01/2019,812.0,X300,3,3465,10395, ,upi,10
1576,2025-05-30,399.0,407,-1,N/A,error,S01,card,5%
1577,2025-07-19,200.0,350,one,N/A,error,S01,cash ,-50
1578,11/09/2019,921.0,X300,one,0,error, ,upi,10
1579,2024.05.25,539.0,X300,1,"₹4,798",4798, ,NetBanking,10
1580,Dec 01 2023,580.0,,2,N/A,error,S03,cash ,-50
1581,2018-08-28,1177.0,X300,1,0,0, ,NetBanking,5%
1582,2021.04.15,1375.0,,0,0,-292, ,cash ,-50
1583,2022.11.29,274.0,,3,"₹4,145",12435,S02,cash ,0
1584,2017-02-27,1358.0,X300,one,"₹1,416",error,S02,card,0
1585,Jul 08 2022,1176.0,,one,1138,error, ,cash ,10
1585,Jul 26 2021,1354.0,,3,0,0,S03,NetBanking,0
1587,2025-07-15,941.0,,0,679,0,,NetBanking,-50
1588,Jul 05 2025,1253.0,X300,one,"₹3,659",error,S03,CASH,10
1589,Jun 30 2018,141.0,X300,2,N/A,error,,NetBanking,5%
1590,2024-03-26,904.0,X300,3,0,0,,upi,5%
1591,2016.05.13,686.0,,one,"₹3,077",error,,CASH,0
1592,2024-01-23,618.0,X300,2,1338,2676, ,card,0
1593,2022.08.26,145.0,X300,1,0,462,S01,NetBanking,N/A
1594,2025.04.30,603.0,356,3,N/A,error,S02,cash ,10
1595,2015-11-05,866.0,X300,0,"₹2,242",0,,Credit Card,10
1596,2018.07.16,1015.0,,one,"₹4,399",error,,upi,-50
1597,23/03/2017,524.0,,1,0,0,S02,CASH,-50
1598,May 12 2023,1569.0,X300,-1,0,105,,cash ,10
1599,2016.07.11,961.0,X300,-1,0,0,S01,CASH,0
1600,17/09/2025,213.0,,3,"₹3,526",10578, ,card,N/A
1601,20/03/2020,1022.0,X300,2,N/A,error,S03,upi,N/A
1602,14/03/2018,1382.0,,0,0,0,S02,Credit Card,10
1603,Jan 17 2018,233.0,,-1,4737,-4737,,cash ,N/A
1604,2018.01.24,1276.0,,0,N/A,error,,Credit Card,0
1605,2020.09.12,212.0,X300,3,0,0,S03,card,5%
1606,Mar 09 2020,1203.0,498,2,"₹1,207",2414,S01,upi,N/A
1607,23/11/2024,266.0,446,2,0,0, ,cash ,0
1608,14/11/2018,341.0,,0,"₹4,791",0,,card,-50
1609,2015-07-28,1450.0,,1,N/A,error,,Credit Card,10
1610,2015.04.12,1509.0,,one,0,error,S02,CASH,N/A
1611,03/10/2024,908.0,,3,0,0,S02,NetBanking,-50
1612,Jun 15 2023,354.0,X300,-1,"₹3,460",-3211,S01,Credit Card,N/A
1613,Dec 29 2024,1040.0,156,one,2167,error,S03,CASH,10
1614,Feb 08 2020,607.0,,-1,0,0, ,cash ,-50
1615,Apr 06 2021,328.0,277,one,0,error, ,upi,-50
1616,2018-09-19,1477.0,379,1,0,0,S01,Credit Card,5%
1617,Mar 24 2021,693.0,,0,N/A,error,S03,card,N/A
1618,30/03/2024,295.0,,one,N/A,error,S01,NetBanking,N/A
1619,2016.05.05,115.0,220,1,"₹4,594",4943,S03,cash ,N/A
1620,2017.08.06,1053.0,X300,0,"₹2,130",0,S03,cash ,0
1621,2020-11-20,430.0,,one,0,error,S02,CASH,0
1622,2019.06.16,926.0,,one,0,error,,NetBanking,10
1623,01/02/2025,1045.0,170,2,0,0, ,card,N/A
1624,2017-08-25,1091.0,320,one,0,error,,cash ,5%
1625,2021-01-17,1377.0,,1,3790,3790,S03,Credit Card,10
1626,May 10 2018,146.0,134,0,2102,457,S03,NetBanking,-50
1627,2022.06.11,1495.0,,1,0,0,,upi,-50
1628,2025-09-24,363.0,7,2,3502,6843,S02,card,5%
1629,2019-08-10,320.0,,one,1463,error,S02,card,0
1630,Sep 01 2021,460.0,,-1,N/A,error,,card,N/A
1631,Feb 28 2016,1429.0,,3,0,0,S03,upi,N/A
1632,2015.01.29,464.0,443,2,N/A,error, ,upi,N/A
1633,2024.04.24,1402.0,162,-1,N/A,error, ,NetBanking,N/A
1634,2017.07.18,1530.0,X300,2,"₹3,677",7354,S01,cash ,5%
1635,Apr 14 2015,808.0,X300,3,0,-37,S03,NetBanking,0
1636,Jul 01 2022,790.0,375,1,N/A,error,S03,cash ,N/A
1637,2024-06-25,1127.0,,1,₹816,816, ,Credit Card,5%
1638,2017.01.25,1560.0,465,one,N/A,error,,card,10
1639,2024.06.03,1294.0,X300,one,4324,error,S01,card,5%
1640,Aug 20 2021,1525.0,37,one,"₹4,384",error, ,upi,0
1641,29/08/2025,330.0,X300,0,N/A,error,,card,N/A
1642,15/10/2015,24.0,X300,0,N/A,error,S02,NetBanking,N/A
1643,25/05/2025,896.0,,-1,0,0,,card,10
1644,Aug 15 2016,1131.0,,3,0,0,,upi,0
1645,28/10/2023,1044.0,38,one,0,error, ,Credit Card,0
1646,2020-06-04,1521.0,X300,-1,2470,-2470,S01,cash ,0
1647,2022-07-20,310.0,X300,3,N/A,error,S02,CASH,10
1648,2023-10-20,436.0,X300,-1,0,0,S02,NetBanking,0
1649,May 06 2019,707.0,,-1,"₹4,114",-4114, ,upi,10
1650,02/02/2023,986.0,,0,3277,0,,card,5%
1651,05/11/2018,29.0,197,2,0,0, ,card,0
1652,18/02/2022,1000.0,54,3,3617,10851,S02,NetBanking,10
1653,Mar 10 2017,549.0,X300,3,₹627,1881, ,NetBanking,N/A
1654,15/12/2015,1018.0,,0,N/A,error,S03,NetBanking,-50
1655,Feb 18 2025,1237.0,191,2,N/A,error, ,NetBanking,0
1656,2020.03.12,1254.0,X300,1,N/A,error,,NetBanking,N/A
1657,20/10/2015,654.0,X300,2,2115,4230,S01,cash ,N/A
1658,2020-03-30,418.0,X300,1,3510,3510,S01,CASH,5%
1659,11/09/2018,1438.0,X300,2,2458,4916,S03,upi,10
1660,Sep 16 2024,709.0,,one,N/A,error,,Credit Card,-50
1661,28/11/2025,1254.0,172,one,1188,error, ,cash ,10
1662,Apr 04 2019,53.0,124,3,0,0, ,upi,5%
1663,2017.09.01,746.0,,-1,3366,-2868,S01,cash ,0
1664,Dec 27 2018,1401.0,X300,one,0,error,S02,NetBanking,0
1665,29/01/2023,1106.0,36,2,3674,7348, ,CASH,-50
1666,2019-09-25,28.0,,-1,"₹4,147",-4147,,Credit Card,10
1667,2023-07-10,885.0,339,1,0,-494, ,cash ,0
1668,2024-12-23,42.0,X300,1,"₹4,044",3747,,Credit Card,0
1669,2018.09.03,30.0,,0,580,244,,Credit Card,-50
1670,2021.08.11,296.0,231,-1,N/A,error,S03,upi,5%
1671,2022-03-26,355.0,310,2,"₹2,210",4420,S01,CASH,5%
1672,05/09/2017,287.0,X300,-1,1761,-1761,,card,5%
1673,04/05/2022,25.0,526,one,N/A,error,S01,card,N/A
1674,Apr 09 2019,1081.0,X300,one,0,error,S02,CASH,5%
1675,2020.02.28,449.0,467,one,N/A,error,S01,NetBanking,0
1676,09/12/2015,803.0,X300,-1,"₹1,731",-1731,S03,card,N/A
1677,2019-03-13,231.0,405,1,₹592,592, ,cash ,5%
1678,15/12/2024,27.0,X300,3,0,0,S02,Credit Card,0
1679,02/12/2021,923.0,,2,"₹2,035",4070,,Credit Card,0
1680,2015-11-29,8.0,,2,1610,3453,S02,cash ,5%
1681,2024.05.30,1294.0,X300,1,0,0,S03,cash ,-50
1682,2024-12-20,456.0,,one,849,error,S02,cash ,5%
1683,15/04/2017,262.0,96,3,1523,4569,S02,card,0
1684,2019-03-18,389.0,30,one,"₹2,470",error,,CASH,0
1685,Apr 08 2015,729.0,157,-1,0,0,S01,NetBanking,10
1685,03/12/2022,457.0,X300,3,"₹3,318",9896,S02,cash ,N/A
1686,2017.07.22,1262.0,430,3,0,0, ,Credit Card,10
1688,31/08/2023,667.0,X300,1,0,0,S02,cash ,N/A
1689,28/01/2018,17.0,X300,0,4079,0,S03,Credit Card,-50
1690,Aug 18 2017,1432.0,317,3,"₹2,633",7703,,upi,10
1691,2021.07.28,1542.0,,one,1755,error,S03,card,-50
1692,2017-06-27,375.0,344,one,N/A,error,S01,CASH,0
1693,2024.07.08,1453.0,X300,1,0,0,S03,cash ,N/A
1694,May 10 2016,31.0,,3,4526,13933,S03,NetBanking,0
1695,2017.08.07,1266.0,272,one,N/A,error,S02,NetBanking,0
1696,2017.07.20,1286.0,399,0,4812,0, ,CASH,10
1697,2019-08-13,748.0,,3,"₹3,644",10932, ,CASH,10
1698,2021.02.28,933.0,X300,3,0,-213,S01,upi,-50
1699,2019-07-03,859.0,X300,-1,0,-271,S03,Credit Card,0
1700,Oct 04 2016,62.0,,0,4108,0,,Credit Card,0
1701,06/08/2015,1591.0,200,1,3765,4230,S03,NetBanking,-50
1702,2024-06-18,583.0,X300,0,4713,55,,NetBanking,-50
1703,06/10/2015,568.0,179,3,N/A,error,,Credit Card,0
1704,25/12/2022,1520.0,321,0,"₹2,145",0,S01,cash ,N/A
1705,Jul 05 2021,990.0,X300,0,"₹4,336",0, ,Credit Card,5%
1706,2024.03.27,685.0,456,-1,0,0,S01,cash ,-50
1707,May 28 2025,408.0,X300,0,1172,0,,Credit Card,5%
1708,2019-04-28,480.0,427,0,0,0,S03,NetBanking,-50
1709,08/07/2015,1378.0,,2,3368,6736,S01,Credit Card,5%
1710,2024.06.20,183.0,252,one,0,error,S03,upi,-50
1711,2015.10.26,1353.0,X300,one,"₹1,156",error,S02,card,5%
1712,2018-11-01,515.0,X300,-1,N/A,error,S02,cash ,10
1713,03/08/2023,74.0,358,3,0,0,S01,CASH,5%
1714,18/12/2021,1471.0,X300,one,N/A,error,,upi,10
1715,Jan 02 2020,1326.0,X300,-1,"₹2,988",-2988,,Credit Card,N/A
1716,2024-11-29,481.0,X300,3,0,0,S02,CASH,10
1717,23/08/2023,1563.0,,3,0,0,S01,Credit Card,0
1718,Dec 21 2021,28.0,25,1,N/A,error,S02,Credit Card,0
1719,Oct 02 2016,1588.0,,0,N/A,error,,upi,10
1720,Jun 19 2023,252.0,,1,2978,3290, ,NetBanking,10
1721,Sep 28 2019,559.0,,3,N/A,error,S03,NetBanking,0
1722,02/09/2025,1061.0,359,3,0,265, ,NetBanking,N/A
1723,2020-04-09,1567.0,,3,1494,4482,S02,NetBanking,N/A
1724,2025-08-25,189.0,,2,"₹2,466",4932, ,NetBanking,0
1725,12/11/2024,1170.0,X300,0,N/A,error,,Credit Card,-50
1726,09/05/2017,973.0,X300,one,₹248,error,S01,cash ,5%
1727,Aug 03 2015,528.0,290,one,0,error,,CASH,0
1728,2023-01-09,596.0,X300,one,0,error,,NetBanking,10
1729,Apr 04 2021,441.0,X300,0,N/A,error,S03,card,-50
1730,2025-10-12,499.0,,-1,0,0,S02,upi,-50
1731,27/05/2019,942.0,211,one,N/A,error,,card,N/A
1732,2020-12-28,109.0,X300,1,4157,4157,S02,card,0
1733,2017-11-11,1375.0,,3,4983,14949, ,cash ,N/A
1734,10/08/2024,1140.0,150,1,3652,3652,S01,cash ,10
1735,30/09/2021,240.0,,1,477,477,S03,card,-50
1736,Jun 19 2017,527.0,,-1,"₹3,891",-3891,S01,NetBanking,N/A
1737,18/01/2025,1065.0,159,one,0,error,S02,cash ,10
1738,27/07/2020,953.0,X300,2,"₹3,163",6326,,CASH,5%
1739,Jan 14 2019,1017.0,X300,1,0,-81, ,cash ,-50
1740,06/09/2025,1235.0,509,0,1106,0,S01,card,N/A
1741,Oct 17 2019,725.0,X300,one,"₹1,842",error,,cash ,10
1742,Jul 09 2024,734.0,9,0,0,0,S02,cash ,0
1743,2021-04-05,181.0,363,one,N/A,error,S01,upi,0
1744,2022.09.17,1337.0,301,1,"₹4,465",4465,S03,upi,N/A
1745,Nov 26 2024,799.0,29,1,0,0,,NetBanking,10
1746,25/12/2018,1321.0,375,2,3040,6080,S03,NetBanking,N/A
1747,2018-09-05,529.0,8,-1,1657,-1657,,CASH,-50
1748,06/04/2018,1465.0,X300,3,4688,14064,S03,upi,N/A
1749,2018.07.14,1291.0,78,one,N/A,error,S02,cash ,N/A
1750,07/10/2024,212.0,X300,-1,"₹1,266",-1266,S02,cash ,N/A
1751,16/02/2020,689.0,34,-1,2936,-2936,S02,CASH,5%
1752,2015.12.13,1044.0,147,0,N/A,error,S03,CASH,0
1753,2024.04.09,909.0,,2,N/A,error,S02,cash ,N/A
1754,Jul 09 2016,323.0,,3,1478,4434,,card,5%
1755,2024.03.06,1220.0,X300,one,"₹2,695",error,,card,N/A
1756,07/12/2021,972.0,X300,2,219,438,S02,card,0
1757,2023-01-18,252.0,X300,3,0,0,S03,cash ,N/A
1758,2016.02.17,593.0,,-1,N/A,error,S01,card,10
1759,13/03/2020,225.0,217,3,0,0,S02,CASH,0
1760,2024.08.12,1311.0,239,2,N/A,error,S03,card,0
1761,Mar 13 2024,65.0,235,0,N/A,error, ,card,-50
1762,2016-06-19,1502.0,X300,-1,N/A,error,S03,upi,-50
1763,2025-04-07,802.0,X300,1,"₹1,784",1784,S02,NetBanking,5%
1764,Dec 27 2022,1156.0,322,1,0,0,S03,Credit Card,0
1765,2015-06-30,925.0,X300,1,"₹1,602",1602,,card,N/A
1766,31/05/2025,408.0,X300,one,2409,error,S01,NetBanking,5%
1767,2023-02-23,860.0,444,one,2398,error,S03,Credit Card,-50
1768,28/11/2023,145.0,98,0,0,0,S03,cash ,-50
1769,08/09/2025,1400.0,,2,0,0,S03,upi,5%
1770,2017-12-07,1109.0,,1,3342,3342, ,cash ,5%
1771,Nov 05 2025,1303.0,299,2,1098,2196,,CASH,-50
1772,2019.04.06,569.0,,one,1048,error,S03,cash ,0
1773,Apr 09 2023,1257.0,,0,N/A,error, ,card,N/A
1774,2023-11-03,304.0,X300,2,₹597,1375,,CASH,10
1775,2016-10-24,424.0,,1,N/A,error, ,cash ,5%
1776,13/05/2015,1127.0,160,0,"₹1,326",-115,S01,cash ,N/A
1777,2024.08.07,135.0,249,2,161,322,,NetBanking,-50
1778,Nov 05 2023,596.0,X300,-1,N/A,error,S01,Credit Card,0
1779,Jul 13 2016,525.0,157,2,0,-136, ,cash ,0
1780,2023.10.22,235.0,X300,-1,N/A,error,S03,upi,-50
1781,28/07/2020,1248.0,X300,1,N/A,error,S01,NetBanking,-50
1782,2022-05-26,1082.0,455,-1,0,0,S01,Credit Card,5%
1783,2016-09-18,389.0,X300,-1,4640,-4640,S03,Credit Card,N/A
1784,14/02/2019,1282.0,,0,2696,0,S03,upi,5%
1785,2020-12-02,649.0,,1,N/A,error,S02,cash ,-50
1786,2022-08-20,630.0,X300,-1,N/A,error,,card,N/A
1787,06/01/2015,1599.0,,one,"₹1,288",error,S02,Credit Card,0
1788,18/09/2017,501.0,,1,N/A,error,S01,upi,10
1789,2017.05.19,450.0,X300,one,377,error,S02,card,N/A
1790,2017.09.25,226.0,,1,0,0,S01,NetBanking,10
1791,2023-04-17,729.0,485,2,₹895,1790,S01,NetBanking,N/A
1792,Jul 19 2023,1003.0,,2,N/A,error,S02,CASH,-50
1793,2023-11-02,1450.0,386,0,"₹4,457",0,,card,10
1794,29/01/2018,815.0,,1,0,0,S03,card,5%
1795,May 28 2024,1274.0,533,3,N/A,error,S02,CASH,-50
1796,2021-10-28,1155.0,X300,-1,691,-295, ,NetBanking,0
1797,2025-10-12,936.0,X300,1,"₹4,409",4409, ,cash ,5%
1798,2016-09-25,1457.0,X300,one,0,error,S03,NetBanking,5%
1799,Aug 16 2025,688.0,541,3,0,0,S03,cash ,0
1800,24/01/2016,1262.0,X300,2,1291,2582,,upi,5%
1801,2017-12-15,916.0,,3,N/A,error,S03,NetBanking,-50
1802,03/03/2019,1021.0,319,1,1719,1719,S03,upi,N/A
1803,01/09/2017,865.0,327,3,"₹2,392",6858,S02,cash ,5%
1804,2020-01-16,1341.0,,0,"₹4,793",0,S03,card,0
1805,2019-11-10,720.0,261,2,"₹1,611",3459,S03,NetBanking,0
1806,06/10/2016,246.0,,1,N/A,error,S02,card,10
1807,Apr 28 2015,241.0,549,2,0,-202,S03,cash ,5%
1808,2022.04.27,1067.0,,3,"₹3,392",10176, ,CASH,0
1809,2016.10.26,1342.0,,0,"₹2,674",0,S03,card,-50
1810,Dec 13 2018,1230.0,X300,2,0,0,S03,CASH,-50
1811,2020-09-27,222.0,109,1,534,534, ,card,5%
1812,2015.07.21,278.0,,1,0,0, ,NetBanking,0
1813,2025-08-23,1288.0,X300,2,"₹4,192",8384,S02,card,N/A
1814,Jan 24 2020,230.0,,2,4842,9684, ,Credit Card,N/A
1815,2024-04-17,830.0,,one,0,error,S03,cash ,-50
1816,2018.03.21,120.0,,-1,N/A,error,,NetBanking,-50
1817,2019.09.29,648.0,110,-1,N/A,error, ,upi,10
1818,2016.03.20,756.0,X300,0,0,0,S03,card,N/A
1819,2025-09-06,1133.0,,-1,1843,-1955,S03,card,N/A
1820,Sep 19 2022,993.0,65,2,N/A,error,S03,upi,N/A
1821,2016.12.24,375.0,X300,-1,0,0,,CASH,-50
1822,07/12/2023,808.0,X300,-1,3987,-3987,S02,upi,-50
1823,2022.12.14,1490.0,X300,0,"₹4,251",142,S03,CASH,N/A
1824,Mar 07 2023,258.0,X300,1,0,-326, ,NetBanking,10
1825,27/03/2022,891.0,354,2,1607,3214,,NetBanking,N/A
1826,2022.02.13,328.0,X300,3,₹180,540,,NetBanking,5%
1827,06/04/2021,1364.0,X300,one,0,error, ,card,N/A
1828,2024-07-13,649.0,X300,3,0,0, ,card,10
1829,2018-08-17,1298.0,X300,-1,N/A,error,S02,upi,10
1830,08/07/2021,410.0,X300,3,0,0, ,card,N/A
1831,2018.01.15,46.0,,0,"₹3,050",0,S03,NetBanking,N/A
1832,Jul 22 2016,937.0,X300,0,0,-476,S01,card,5%
1833,27/04/2020,885.0,,0,0,0,,upi,N/A
1834,2016-10-22,800.0,300,one,N/A,error,S01,NetBanking,0
1835,2021.10.11,517.0,327,1,₹512,512,S01,NetBanking,0
1836,Jun 28 2018,504.0,193,one,N/A,error,,card,N/A
1837,2021-08-26,208.0,X300,-1,"₹2,167",-2167,S01,Credit Card,-50
1838,2020-03-29,1404.0,,one,"₹2,800",error,S02,Credit Card,10
1839,2025.01.03,1312.0,X300,-1,N/A,error,S03,Credit Card,10
1840,2017-01-07,1207.0,,-1,3221,-3221,S02,Credit Card,N/A
1841,Dec 20 2023,850.0,,1,N/A,error,S02,NetBanking,0
1842,Mar 05 2015,1191.0,,0,N/A,error,S03,card,N/A
1843,31/08/2021,642.0,,0,0,0,S02,CASH,5%
1844,2021-02-16,11.0,129,-1,N/A,error,S01,NetBanking,-50
1845,Feb 25 2023,1363.0,,0,0,0,,upi,-50
1846,04/06/2017,616.0,126,0,N/A,error,,NetBanking,10
1847,May 27 2019,1050.0,X300,3,2051,6153,S03,CASH,-50
1848,09/10/2023,482.0,X300,1,₹949,949, ,Credit Card,0
1849,2023-10-29,940.0,156,0,N/A,error,S03,card,10
1850,2017.01.05,887.0,,3,4039,12117, ,CASH,-50
1851,2016-12-05,1586.0,401,-1,982,-982,,NetBanking,-50
1852,2020.06.11,1182.0,X300,one,2146,error,S01,Credit Card,0
1853,2020.02.11,149.0,116,0,"₹1,581",0,S03,cash ,N/A
1854,19/02/2015,382.0,63,3,0,0,S02,upi,0
1855,2022.09.18,1553.0,316,1,"₹1,921",1921,S01,CASH,5%
1855,2015.01.18,14.0,308,one,N/A,error, ,cash ,0
1857,19/01/2023,859.0,X300,3,N/A,error,S02,upi,0
